id_obbligo,label_ita_obbligo,organizzazione_nome,organizzazione_ipa,classificazione_S13_codice
110101,"Obbligo di pubblicazione di criteri e modalità  di concessione di sovvenzioni, contributi, sussidi ed ausili finanziari",Provincia Autonoma di Bolzano,p_bz,201
110201,Obbligo di pubblicazione di atti di concessione,Provincia Autonoma di Bolzano,p_bz,201
120101,Obbligo di pubblicazione del bilancio preventivo,Provincia Autonoma di Bolzano,p_bz,201
120102,Obbligo di pubblicazione del bilancio consuntivo,Provincia Autonoma di Bolzano,p_bz,201
120201,Obbligo di pubblicazione del piano degli indicatori e dei risultati attesi di bilancio,Provincia Autonoma di Bolzano,p_bz,201
130101,Obbligo di pubblicazione concernente il patrimonio immobiliare,Provincia Autonoma di Bolzano,p_bz,201
130201,Obbligo di pubblicazione concernente canoni di locazione,Provincia Autonoma di Bolzano,p_bz,201
140101,Obbligo di pubblicazione concernente gli atti degli organismi di valutazione,Provincia Autonoma di Bolzano,p_bz,201
140201,Obbligo di pubblicazione concernente le relazioni degli organi di revisione amministrativa e contabile,Provincia Autonoma di Bolzano,p_bz,201
140301,Obbligo di pubblicazione concernente i rilievi Corte dei conti,Provincia Autonoma di Bolzano,p_bz,201
150101,Obbligo di pubblicazione concernente carta dei servizi e standard di qualità ,Provincia Autonoma di Bolzano,p_bz,201
150201,Obbligo di pubblicazione concernente la class action,Provincia Autonoma di Bolzano,p_bz,201
150301,Obbligo di pubblicazione concernentei costi contabilizzati,Provincia Autonoma di Bolzano,p_bz,201
150401,Obbligo di pubblicazione concernente le liste di attesa,Provincia Autonoma di Bolzano,p_bz,201
150401,Obbligo di pubblicazione concernente i dati relativi alle liste d'attesa,Provincia Autonoma di Bolzano,p_bz,201
150501,Obbligo di pubblicazione concernente l'utilizzo e gradimento servizi in rete,Provincia Autonoma di Bolzano,p_bz,201
150601,Obbligo di pubblicazione dei dati sui pagamenti,Provincia Autonoma di Bolzano,p_bz,201
150701,Obbligo di pubblicazione dei dati sui pagamenti del SSN,Provincia Autonoma di Bolzano,p_bz,201
150801,Obbligo di pubblicazione relativo all'indicatore di tempestività  dei pagamenti,Provincia Autonoma di Bolzano,p_bz,201
15080101,Obbligo di pubblicazione relativo all'indicatore trimestrale di tempestività  dei pagamenti,Provincia Autonoma di Bolzano,p_bz,201
150802,Obbligo di pubblicazione relativo all'ammontare complessivo dei debiti,Provincia Autonoma di Bolzano,p_bz,201
150901,Obbligo di pubblicazione delle informazioni su iBAN e pagamenti informatici,Provincia Autonoma di Bolzano,p_bz,201
160101,Obbligo di pubblicazione relativo ai nuclei di valutazione e verifica degli investimenti pubblici ,Provincia Autonoma di Bolzano,p_bz,201
160201,Obbligo di pubblicazione degli atti di programmazione delle opere pubbliche,Provincia Autonoma di Bolzano,p_bz,201
160301,"Obbligo di pubblicazione di tempi, costi unitari e indicatori di realizzazione delle opere pubbliche in corso o completate.",Provincia Autonoma di Bolzano,p_bz,201
170101,Obbligo di trasparenza concernente gli atti di governo del territorio,Provincia Autonoma di Bolzano,p_bz,201
170102,Obbligo di trasparenza concernente la documentazione relativa a ciascun procedimento di presentazione e approvazione delle proposte di trasformazione urbanistica,Provincia Autonoma di Bolzano,,201
180101,Obbligo di pubblicazione delle informazioni ambientali,Provincia Autonoma di Bolzano,p_bz,201
190101,Obbligo di pubblicazione concernente le strutture sanitarie private accreditate,Provincia Autonoma di Bolzano,p_bz,201
200101,Obbligo di pubblicazione concernente gli interventi straordinari e di emergenza,Provincia Autonoma di Bolzano,p_bz,201
010101,Obbligo inerente la pubblicazione del Piano triennale per la prevenzione della corruzione e della trasparenza (PTCT),Provincia Autonoma di Bolzano,p_bz,201
210102,Obbligo di pubblicazione riguardante il responsabile della prevenzione della corruzione e della trasparenza,Provincia Autonoma di Bolzano,p_bz,201
210104,Obbligo di pubblicazione della relazione del responsabile della prevenzione della corruzione e della trasparenza ,Provincia Autonoma di Bolzano,p_bz,201
210105,Obbligo di pubblicazione dei provvedimenti adottati dall'A.N.AC. ,Provincia Autonoma di Bolzano,p_bz,201
210106,Obbligo di pubblicazione di atti di accertamento delle violazioni ,Provincia Autonoma di Bolzano,p_bz,201
210201,"Obbligo di pubblicazione concernente le richeste di accesso civico ""semplice""",Provincia Autonoma di Bolzano,p_bz,201
210202,"Obbligo di pubblicazione concernente le richeste di accesso civico ""generalizzato""",Provincia Autonoma di Bolzano,p_bz,201
210203,Obbligo di pubblicazione del registro degli accessi ,Provincia Autonoma di Bolzano,p_bz,201
210301,"Obbligo di pubblicazione Catalogo dei dati, metadati e delle banche dati",Provincia Autonoma di Bolzano,p_bz,201
210302,Obbligo di pubblicazione dei regolamenti su accesso telematico e il riutilizzo dei dati,Provincia Autonoma di Bolzano,p_bz,201
210303,Obbligo di pubblicazione di obiettivi di accessibilità ,Provincia Autonoma di Bolzano,p_bz,201
010101,Obbligo inerente la pubblicazione del Piano triennale per la prevenzione della corruzione e della trasparenza (PTCT),Regione Emilia-Romagna,r_emiro,201
010201,Obbligo di pubblicazione di riferimenti normativi su organizzazione e attività ,Regione Emilia-Romagna,r_emiro,201
010202,Obbligo di pubblicazione di atti amministrativi generali,Regione Emilia-Romagna,r_emiro,201
010203,Obbligo di pubblicazione di documenti di programmazione strategico-gestionale,Regione Emilia-Romagna,r_emiro,201
010204,Obbligo di pubblicazione di statuti e leggi regionali,Regione Emilia-Romagna,r_emiro,201
010205,Obbligo di pubblicazione del codice disciplinare e codice di condotta,Regione Emilia-Romagna,r_emiro,201
010301,Obbligo di pubblicazione dello scadenzario obblighi amministrativi,Regione Emilia-Romagna,r_emiro,201
020102,Obbligo di pubblicazione concernente i titolari di incarichi politici,Regione Emilia-Romagna,r_emiro,201
020107,"Obbligo di pubblicazione concernente i titolari di incarichi di amministrazione, di direzione o di governo",Regione Emilia-Romagna,,201
020106,Obbligo di pubblicazione concernente i titolari cessati dall'incarico,Regione Emilia-Romagna,r_emiro,201
020201,Obbligo di pubblicazione delle sanzioni per mancata comunicazione dei dati,Regione Emilia-Romagna,r_emiro,201
020301,Obbligo di pubblicazione dei rendiconti gruppi consiliari regionali e provinciali,Regione Emilia-Romagna,r_emiro,201
020302,Obbligo di pubblicazione degli atti degli organi di controllo,Regione Emilia-Romagna,r_emiro,201
020401,Obbligo di pubblicazione concernente l'articolazione degli uffici,Regione Emilia-Romagna,r_emiro,201
020501,Obbligo di pubblicazione dei recapiti degli uffici,Regione Emilia-Romagna,r_emiro,201
030101,Obbligo di pubblicazione concernente i titolari di incarichi di collaborazione o consulenza,Regione Emilia-Romagna,r_emiro,201
030201,Obbligo di pubblicazione concernente gli amministratori e gli esperti nominati da organi giurisdizionali o amministrativi,Regione Emilia-Romagna,,201
30301,Obbligo di pubblicazione concernente gli amministratori e gli esperti nominati da parte dei Prefetti,Regione Emilia-Romagna,,201
040101,Obbligo di pubblicazione concernente i titolari di incarichi amministrativi di vertice,Regione Emilia-Romagna,r_emiro,201
040102 040201,Obbligo di pubblicazione concernente i titolari di incarichi dirigenziali,Regione Emilia-Romagna,r_emiro,201
040202,Obbligo di pubblicazione del numero di posti di funzione disponibili,Regione Emilia-Romagna,r_emiro,201
040203,Obbligo di pubblicazione del ruolo dirigenti,Regione Emilia-Romagna,,201
040301,Obbligo di pubblicazione concernente i dirigenti cessati,Regione Emilia-Romagna,r_emiro,201
020201,Obbligo di pubblicazione delle sanzioni per mancata comunicazione dei dati,Regione Emilia-Romagna,r_emiro,201
040501,Obbligo di pubblicazione concernente i titolari di posizioni organizzative,Regione Emilia-Romagna,r_emiro,201
040601,Obbligo di pubblicazione concernente la dotazione organica,Regione Emilia-Romagna,r_emiro,201
040701,Obbligo di pubblicazione concernente il personale non a tempo indeterminato,Regione Emilia-Romagna,r_emiro,201
04070101,Obbligo di pubblicazione concernente il costo del personale non a tempo indeterminato,Regione Emilia-Romagna,r_emiro,201
040801,Obbligo di pubblicazione dei tassi di assenza trimestrali,Regione Emilia-Romagna,r_emiro,201
040901,Obbligo di pubblicazione riguardante gli incarichi conferiti e autorizzati ai dipendenti,Regione Emilia-Romagna,r_emiro,201
041001,Obbligo di pubblicazione riguardante i riferimenti alla contrattazione collettiva,Regione Emilia-Romagna,r_emiro,201
041101,Obbligo di pubblicazione riguardante i riferimenti alla contrattazione integrativa,Regione Emilia-Romagna,r_emiro,201
04110101,Obbligo di pubblicazione riguardante il costo dei contratti integrativi,Regione Emilia-Romagna,r_emiro,201
050101,Obbligo di pubblicazione relativo all'elenco dei bandi espletati ,Regione Emilia-Romagna,r_emiro,201
050102,Obbligo di pubblicazione relativo ai bandi di concorso,Regione Emilia-Romagna,r_emiro,201
060101,Obbligo di pubblicazione del sistema di misurazione e valutazione della Performance,Regione Emilia-Romagna,r_emiro,201
060201,Obbligo di pubblicazione del Piano della Performance e Piano esecutivo di gestione,Regione Emilia-Romagna,r_emiro,201
060301,Obbligo di pubblicazione della Relazione sulla Performance,Regione Emilia-Romagna,r_emiro,201
060401,Obbligo di pubblicazione dell'ammontare complessivo dei premi,Regione Emilia-Romagna,r_emiro,201
060501,Obbligo di pubblicazione dei dati relativi ai premi,Regione Emilia-Romagna,r_emiro,201
070101,Obbligo di pubblicazione dei dati relativi agli enti pubblici vigilati,Regione Emilia-Romagna,r_emiro,201
070201,Obbligo di pubblicazione dei dati relativi alle società  partecipate,Regione Emilia-Romagna,r_emiro,201
070301,Obbligo di pubblicazione dei dati relativi agli enti di diritto privato controllati,Regione Emilia-Romagna,r_emiro,201
070401,Obbligo di pubblicazione della rappresentazione grafica degli enti controllati,Regione Emilia-Romagna,r_emiro,201
080101,Obbligo di pubblicazione relativi alle tipologie di procedimenti amministrativi ,Regione Emilia-Romagna,r_emiro,201
080201,Obbligo di pubblicazione dei recapiti dell'ufficio responsabile,Regione Emilia-Romagna,r_emiro,201
090101,Obbligo di pubblicazione concernente provvedimenti degli organi di indirizzo politico,Regione Emilia-Romagna,r_emiro,201
090201,Obbligo di pubblicazione concernente provvedimenti di dirigenti amministrativi,Regione Emilia-Romagna,r_emiro,201
100101,Obbligo di pubblicazione dei dati relativi alle procedure di gara anno corrente,Regione Emilia-Romagna,r_emiro,201
100102,Obbligo di pubblicazione dei dati relativi alle procedure di gara anni passati,Regione Emilia-Romagna,r_emiro,201
100201,"Obbligo di pubblicazione concernente atti relativi alla programmazione di lavori, opere, servizi e forniture",Regione Emilia-Romagna,r_emiro,201
100202,Obbligo di pubblicazione concernente atti relativi alle procedure per l'affidamento di appalti pubblici,Regione Emilia-Romagna,r_emiro,201
100203,Obbligo di pubblicazione concernente provvedimenti di esclusione e di ammissione,Regione Emilia-Romagna,r_emiro,201
100204,Obbligo di pubblicazione concernente la commissione giudicatrice,Regione Emilia-Romagna,r_emiro,201
100205,Obbligo di pubblicazione concernente i contratti di acquisto di beni e servizi,Regione Emilia-Romagna,r_emiro,201
100206,Obbligo di pubblicazione concernente i resoconti della gestione finanziaria dei contratti al termine della loro esecuzione,Regione Emilia-Romagna,r_emiro,201
110101,"Obbligo di pubblicazione di criteri e modalità  di concessione di sovvenzioni, contributi, sussidi ed ausili finanziari",Regione Emilia-Romagna,r_emiro,201
110201,Obbligo di pubblicazione di atti di concessione,Regione Emilia-Romagna,r_emiro,201
120101,Obbligo di pubblicazione del bilancio preventivo,Regione Emilia-Romagna,r_emiro,201
120102,Obbligo di pubblicazione del bilancio consuntivo,Regione Emilia-Romagna,r_emiro,201
120201,Obbligo di pubblicazione del piano degli indicatori e dei risultati attesi di bilancio,Regione Emilia-Romagna,r_emiro,201
130101,Obbligo di pubblicazione concernente il patrimonio immobiliare,Regione Emilia-Romagna,r_emiro,201
130201,Obbligo di pubblicazione concernente canoni di locazione,Regione Emilia-Romagna,r_emiro,201
140101,Obbligo di pubblicazione concernente gli atti degli organismi di valutazione,Regione Emilia-Romagna,r_emiro,201
140201,Obbligo di pubblicazione concernente le relazioni degli organi di revisione amministrativa e contabile,Regione Emilia-Romagna,r_emiro,201
140301,Obbligo di pubblicazione concernente i rilievi Corte dei conti,Regione Emilia-Romagna,r_emiro,201
150101,Obbligo di pubblicazione concernente carta dei servizi e standard di qualità ,Regione Emilia-Romagna,r_emiro,201
150201,Obbligo di pubblicazione concernente la class action,Regione Emilia-Romagna,r_emiro,201
150301,Obbligo di pubblicazione concernentei costi contabilizzati,Regione Emilia-Romagna,r_emiro,201
150401,Obbligo di pubblicazione concernente le liste di attesa,Regione Emilia-Romagna,r_emiro,201
150401,Obbligo di pubblicazione concernente i dati relativi alle liste d'attesa,Regione Emilia-Romagna,r_emiro,201
150501,Obbligo di pubblicazione concernente l'utilizzo e gradimento servizi in rete,Regione Emilia-Romagna,r_emiro,201
150601,Obbligo di pubblicazione dei dati sui pagamenti,Regione Emilia-Romagna,r_emiro,201
150701,Obbligo di pubblicazione dei dati sui pagamenti del SSN,Regione Emilia-Romagna,r_emiro,201
150801,Obbligo di pubblicazione relativo all'indicatore di tempestività  dei pagamenti,Regione Emilia-Romagna,r_emiro,201
15080101,Obbligo di pubblicazione relativo all'indicatore trimestrale di tempestività  dei pagamenti,Regione Emilia-Romagna,r_emiro,201
150802,Obbligo di pubblicazione relativo all'ammontare complessivo dei debiti,Regione Emilia-Romagna,r_emiro,201
150901,Obbligo di pubblicazione delle informazioni su iBAN e pagamenti informatici,Regione Emilia-Romagna,r_emiro,201
160101,Obbligo di pubblicazione relativo ai nuclei di valutazione e verifica degli investimenti pubblici ,Regione Emilia-Romagna,r_emiro,201
160201,Obbligo di pubblicazione degli atti di programmazione delle opere pubbliche,Regione Emilia-Romagna,r_emiro,201
160301,"Obbligo di pubblicazione di tempi, costi unitari e indicatori di realizzazione delle opere pubbliche in corso o completate.",Regione Emilia-Romagna,r_emiro,201
170101,Obbligo di trasparenza concernente gli atti di governo del territorio,Regione Emilia-Romagna,r_emiro,201
170102,Obbligo di trasparenza concernente la documentazione relativa a ciascun procedimento di presentazione e approvazione delle proposte di trasformazione urbanistica,Regione Emilia-Romagna,,201
180101,Obbligo di pubblicazione delle informazioni ambientali,Regione Emilia-Romagna,r_emiro,201
190101,Obbligo di pubblicazione concernente le strutture sanitarie private accreditate,Regione Emilia-Romagna,r_emiro,201
